id,title,year,language,authors
uc1.32106007125674,Let the circle be unbroken /,1981,eng,"Taylor, Mildred D."
uc1.$b404100,The road to Birmingham.,1964,eng,"James, Beauregard, pseud."
uc1.$b544424,"Behold a cry,",1947,eng,"Bland, Alden, b. 1911."
mdp.39015024955000,Ten seconds /,1991,eng,"Edwards, Louis, 1962-"
txu.059173004670269,By the light of my father's smile : a novel /,1998,eng,"Walker, Alice, 1944-"
uc1.32106013737926,Another country /,1962,eng,"Baldwin, James, 1924-1987"
mdp.39015074265003,"Quicksand ; and, Passing /",1986,eng,"Larsen, Nella; McDowell, Deborah E., 1951-"
inu.30000085845513,Chocolate sangria : a novel /,2003,eng,"Price-Thompson, Tracy, 1963-"
uc1.32106011476725,Brothers and keepers /,1995,eng,"Wideman, John Edgar"
uc1.32106005560096,There is confusion.,1974,eng,"Fauset, Jessie Redmon."
uc1.b4430814,Louisiana black : a novel /,1986,eng,"Charters, Samuel Barclay."
mdp.39015004733401,"The blacker the berry: a novel of negro life,",1929,eng,"Thurman, Wallace, 1902-1934."
mdp.39015053394642,Darktown strutters : a novel /,1994,eng,"Brown, Wesley, 1945-"
uva.x000457192,The chinaberry tree;,1931,eng,"Fauset, Jessie Redmon."
osu.32435018054957,Contending forces : a romance illustrative of Negro life north and south /,1900,eng,"Hopkins, Pauline E. (Pauline Elizabeth); Owen, Robert Emmett, 1878-1957; Colored Co-operative Publishing Co"
pst.000068076313,The family : a Philadelphia mob story /,1999,eng,"Jones, Antonne M., 1972-"
uc1.b4430815,Mr. Jabi and Mr. Smythe : a novel /,1983,eng,"Charters, Samuel Barclay."
uc1.$b63729,Seventy times seven : a novel /,1939,eng,"Sanford, John B., 1904-"
mdp.39015050127466,After dark /,1997,eng,"Ford, Bette."
uc1.$b404153,City of a thousand suns,1969,eng,"Delany, Samuel R."
mdp.39015058015523,Talk of the town /,2002,eng,"Howard, Tracie; Carter, Danita"
mdp.39015012856574,The fire in the flint,1924,eng,"White, Walter, 1893-1955."
mdp.39015059297724,Sometimes I cry /,2002,eng,"Grosvenor, Linda Dominique."
mdp.39015028686486,The treasure of Pleasant Valley.,1955,eng,"Yerby, Frank, 1916-1991."
emu.010001070551,The marrow of tradition /,1901,eng,"Chesnutt, Charles W. (Charles Waddell), 1858-1932."
uva.x001866470,"Out of the darkness, or, Diabolism and destiny /",1909,eng,"Grant, John Wesley, 1850-"
mdp.39015031232757,... And bid him sing : a novel /,1975,eng,"DuBois, David Graham."
pst.000006182274,A fool's errand /,1879,eng,"Tourgée, Albion Winegar, 1838-1905; One of the fools"
mdp.39015053394626,The uncertain sound : a novel / by Herman Cromwell Gilbert.,1969,eng,"Gilbert, Herman Cromwell."
uc1.32106018595360,The autobiography of an ex-colored man /,1995,eng,"Johnson, James Weldon"
uc1.b4446341,To reach a dream,1972,eng,"Heard, Nathan C."
mdp.39015030744844,Howard Street; a novel,1968,eng,"Heard, Nathan C."
mdp.39015053131440,Things to be lost /,1995,eng,"Newton, Lionel."
mdp.39015060558155,Her : a novel /,1990,eng,"Muhanji, Cherry."
pst.000065177549,The well : David's story /,1998,eng,"Taylor, Mildred D."
njp.32101036130688,Colored soldiers /,1923,eng,"MacIntyre, William Irwin, 1882-"
mdp.39015046494509,Invisible man /,1994,eng,"Ellison, Ralph."
uc1.$b399956,"Democracy reborn,",1947,eng,"Blair, John Paul."
uc1.32106005940579,The third life of Grange Copeland.,1970,eng,"Walker, Alice, 1944-"
osu.32435009630229,A fool's errand.,1961,eng,"Tourgée, Albion W., 1838-1905."
uiuo.ark:/13960/t9h41wb0x,"Burn, killer, burn !",1962,eng,"Crump, Paul."
coo.31924022230647,Day-dreams and nightmares /,1894,eng,"Young, Fred Grant."
pst.000006062804,Black woman.,1954,eng,"Diggs, Arthur."
uva.x004346812,The black flame; a trilogy.,1961,eng,"Du Bois, W. E. B. (William Edward Burghardt), 1868-1963."
mdp.39015041027163,N : a romantic mystery /,1997,eng,"Edwards, Louis, 1962-"
nnc1.50042178,"Ethiopia, the land of promise : a book with a purpose /",1917,eng,"Adams, Clayton, 1874-; Cosmopolitan Press"
ucbk.ark:/28722/h23n20h3j,The bondwoman's narrative /,2002,eng,"Crafts, Hannah; Gates, Henry Louis, Jr"
uc1.32106010569173,The women of Brewster Place /,1982,eng,"Naylor, Gloria."
mdp.39015038579374,Tragedies of life /,1997,eng,"Pitts, Gertrude, 1900-"
hvd.hn5f2q,A fool's errand.,1880,eng,"Tourgée, Albion W., 1838-1905."
mdp.39015047112183,Bebe's by golly wow /,1998,eng,"Joe, Yolanda."
uc1.b4355422,The sign of dawn /,1981,eng,"Wylie, James, 1938-"
mdp.39015046483833,Milk in my coffee.,1999,eng,"Dickey, Eric Jerome."
mdp.49015000429101,Such was the season : a novel /,1987,eng,"Major, Clarence."
mdp.39015037773465,The longest memory : a novel /,1994,eng,"D'Aguiar, Fred, 1960-"
mdp.49015000061128,"Narrative of the life of Frederick Douglass, an American slave /",1968,eng,"Douglass, Frederick, 1818-1895; Baker, Houston A., Jr., 1943-"
pst.000005737154,"The triangle's end, a novelette.",1954,eng,"Jones, William H., 1910-"
uc1.$b146945,"The house on Corbett Street; a novel of Negro stirrings amid discontent,",1967,eng,"Johnson, William Matthews, 1905-"
mdp.49015000690215,House of slammers : a novel /,1983,eng,"Heard, Nathan C."
uc1.$b323002,"Tommy Lee Feathers,",1938,eng,"Bell, Ed, 1910-1956."
gri.ark:/13960/t4zh02557,"Murillo,",1882,eng,"Minor, Ellen E."
mdp.39015029157438,The conjure-man dies : a mystery tale of dark Harlem /,1992,eng,"Fisher, Rudolph, 1897-1934."
uc1.32106012317522,Don't the moon look lonesome : a novel in blues and swing /,2000,eng,"Crouch, Stanley"
emu.010002588070,"The heart of the world,",1919,eng,"Jones, Joshua Henry"
mdp.39015053121664,The double circle people /,1970,eng,"Robinson, J. Terry (John Terry), 1921-"
mdp.39015022282571,"The children of Sisyphus, a novel",1964,eng,"Patterson, Orlando, 1940-"
mdp.39015040530001,Caught in a rundown : a novel introducing Jewel Averick and Dee Sweet /,1997,eng,"Saxton, Lisa."
uc1.b4355411,Absolutely nothing to get alarmed about,1973,eng,"Wright, Charles, 1932-2008"
mdp.39015012856566,Flight /,1926,eng,"White, Walter, 1893-1955."
mdp.39015037773457,Another good loving blues /,1993,eng,"Flowers, Arthur (Arthur R.)"
pst.000006182267,A fool's errand /,1879,eng,"Tourgée, Albion Winegar, 1838-1905; One of the fools"
hvd.32044051836245,"Narrative of the life of Frederick Douglass : an American slave written by himself ; authoritative text, contexts, criticism /",1997,eng,"Douglass, Frederick, 1818-1895; McFeely, William S; Andrews, William L., 1946-"
uc1.$b404143,Coming home.,1972,eng,"Davis, George, 1939-"
mdp.39015004315027,Savage holiday.,1954,eng,"Wright, Richard, 1908-1960."
mdp.39015035309916,"Narrative of the life of Frederick Douglass, an American slave,",1960,eng,"Douglass, Frederick, 1818-1895."
mdp.39015002347410,"Mothersill and the foxes,",1975,eng,"Williams, John A., 1925-2015."
mdp.39015059435944,God is for white folks.,1947,eng,"Thomas, Will, 1905-"
mdp.39015046492784,Who is Angelina? A novel.,1975,eng,"Young, Al, 1939-"
mdp.39015043053993,Water marked : a novel /,1999,eng,"Lee, Helen Elaine."
hvd.32044073619082,Lucy /,1990,eng,"Kincaid, Jamaica."
mdp.39015010501032,The colonel's dream.,1970,eng,"Chesnutt, Charles W. (Charles Waddell), 1858-1932."
mdp.39015054068724,The Narrows.,1953,eng,"Petry, Ann, 1908-1997."
mdp.39015049623732,Skin deep /,1999,eng,"Cross, Kathleen."
nc01.ark:/13960/t50g4wj3w,The colonel's dream /,1905,eng,"Chesnutt, Charles W. (Charles Waddell), 1858-1932."
uc1.b3688419,Hope's highway; a novel.,1973,eng,"Fleming, Sarah Lee Brown."
mdp.39015000539794,The learning tree.,1963,eng,"Parks, Gordon, 1912-2006."
uc1.b4355401,Under the lake /,1987,eng,"Woods, Stuart."
mdp.39015046882232,Oreo.,1974,eng,"Ross, Fran."
mdp.39015046832773,To reach a dream,1972,eng,"Heard, Nathan C."
mdp.39015027782039,South to a very old place.,1971,eng,"Murray, Albert."
uc2.ark:/13960/t3416tc86,Light ahead for the Negro /,1904,eng,"Johnson, Edward A. (Edward Austin), 1860-1944; Grafton Press"
mdp.39015034289168,The longest memory : a novel /,1994,eng,"D'Aguiar, Fred, 1960-"
mdp.39015001983827,Cast the first stone : a novel /,1973,eng,"Himes, Chester B., 1909-1984."
mdp.39015073669254,The last leaf of Harlem : selected and newly discovered fiction by the author of The wedding /,2008,eng,"West, Dorothy, 1907-1998; Bascom, Lionel C"
mdp.39015037491407,The white boy shuffle /,1996,eng,"Beatty, Paul."
uc1.b2839282,Search for accord.,1959,eng,"Burke, Lily."
uva.x000999703,Swamp man /,1974,eng,"Goines, Donald, 1937-1974."
pst.000017285728,Pimp /,1969,eng,Iceberg Slim.
mdp.39015034284706,Not without laughter /,1995,eng,"Hughes, Langston, 1902-1967."
mdp.39015033984819,The collected stories of Chester Himes.,1990,eng,"Himes, Chester B., 1909-1984."
uc1.32106002184817,Yellow back radio broke-down.,1969,eng,"Reed, Ishmael, 1938-"
mdp.39015059217680,Shattered vessels /,2003,eng,"Flowers, Nancey."
mdp.39015060126466,Thugs and the women who love them /,2004,eng,"Clark, Wahida."
mdp.39015040993795,Texaco /,1997,"eng, fre","Chamoiseau, Patrick; Vinokur, Val; Réjouis, Rose-Myriam"
mdp.39015016946397,There is confusion /,1989,eng,"Fauset, Jessie Redmon."
uc1.32106015985705,Douglass' women : a novel /,2002,eng,"Rhodes, Jewell Parker"
mdp.39015016440656,All the rest have died /,1964,eng,"Gunn, Bill, 1934-1989."
mdp.39015028923160,Fragments that remain : a novel /,1993,eng,"Corbin, Steven, 1953-"
uc1.$b802495,Trespass /,1952,eng,"Brown, Eugene."
mdp.39015040362439,The edge of heaven /,1998,eng,"Golden, Marita."
uc1.32106014180803,The serpent's gift /,1995,eng,"Lee, Helen Elaine"
uc1.32106006995556,The jewels of Aptor /,1982,eng,"Delany, Samuel R."
mdp.39076006256247,The quest of the silver fleece.,1969,eng,"Du Bois, W. E. B. (William Edward Burghardt), 1868-1963."
pst.000065783153,Let the Circle be unbroken /,2005,eng,"Taylor, Mildred D."
ucbk.ark:/28722/h2154dr10,Paradise /,1998,eng,"Morrison, Toni."
uc1.32106007216978,Nuaulu settlement and ecology : an approach to the environmental relations of an eastern Indonesian community /,1978,eng,"Ellen, R. F., 1947-"
mdp.39015034284714,The price of a child : a novel /,1995,eng,"Cary, Lorene."
pst.000021518379,The California voodoo game /,1993,eng,"Niven, Larry; Barnes, Steven, 1952-"
mdp.49015002079359,Jubilee /,1967,eng,"Walker, Margaret, 1915-1998."
mdp.39076002665979,Your blues ain't like mine /,1993,eng,"Campbell, Bebe Moore, 1950-2006."
uiug.30112001993788,Wolf kitty : [novel] /,1958,eng,"Bellinger, Claudia"
mdp.39076006860543,Just above my head /,1979,eng,"Baldwin, James, 1924-1987."
mdp.39015002781840,Cane.,1923,eng,"Toomer, Jean, 1894-1967."
mdp.39015031228623,Coming home.,1972,eng,"Davis, George, 1939-"
mdp.39015000539786,A choice of weapons /,1966,eng,"Parks, Gordon, 1912-2006."
mdp.39015005113496,Tambourines to glory; a novel.,1958,eng,"Hughes, Langston, 1902-1967."
uc1.32106014263724,Flight of the blackbird : a novel /,1996,eng,"Smith, Faye McDonald"
emu.010002408942,Imperium in imperio /,1899,eng,"Griggs, Sutton E. (Sutton Elbert), 1872-1933; Burkett, Randall K.,"
uc1.b3386714,The lonely warrior; the life and times of Robert S. Abbott.,1955,eng,"Ottley, Roi, 1906-"
mdp.39076005224436,Ollie Miss : a novel /,1973,eng,"Henderson, George Wylie."
mdp.39015022277613,Requiem for a Black American capitalist /,1975,eng,"Wms-Forde, Bily."
mdp.39015014637402,Let no man write my epitaph.,1958,eng,"Motley, Willard, 1909-1965."
mdp.39015016435276,Dem.,1967,eng,"Kelley, William Melvin, 1937-"
uc1.$b114031,The messenger /,1963,eng,"Wright, Charles, 1932-2008."
mdp.49015002552629,Harlem glory : a fragment of Aframerican life /,1990,eng,"McKay, Claude, 1890-1948."
uc1.$b114030,Welcome to the club /,1966,eng,"Wood, Clement Biddle."
mdp.39015066050173,Genevieve /,2005,eng,"Dickey, Eric Jerome."
inu.30000053337402,The making of Sweet Sweetback's baadasssss song /,1996,eng,"Van Peebles, Melvin, 1932-"
nyp.33433107875183,Lady into fox /,1922,eng,"Garnett, David, 1892-1981; Garnett, R. A. (Rachel Alice)"
mdp.39015053476233,Passing /,2000,eng,"Larsen, Nella."
mdp.39015029749507,Americans in America,1966,eng,"Shores, Minnie T"
mdp.39015053037704,"Perdition, U.S.A. /",1996,eng,"Phillips, Gary, 1955-"
mdp.39015003635185,Pinktoes : a novel /,1965,eng,"Himes, Chester B., 1909-1984."
uc1.32106017219038,The third life of Grange Copeland /,1970,eng,"Walker, Alice, 1944-"
mdp.39015029187682,And do remember me /,1992,eng,"Golden, Marita."
mdp.39015050730806,Nappily ever after /,2000,eng,"Thomas, Trisha, 1964-"
mdp.39015016435268,A drop of patience.,1965,eng,"Kelley, William Melvin, 1937-"
mdp.39015029478206,Straight outta' Compton /,1992,eng,"Cruz, Ricardo Cortez, 1964-"
mdp.39015014856291,The fire in the flint.,1969,eng,"White, Walter Francis, 1893-1955."
uva.x001030295,Empire star.,1966,eng,"Delany, Samuel R."
mdp.39015062066389,The outsider.,1968,eng,"Wright, Richard, 1908-1960."
mdp.39015028553314,Baby Sweet's : a novel /,1983,eng,"Andrews, Raymond."
hvd.32044009616350,"Not without laughter,",1941,eng,"Hughes, Langston, 1902-1967"
mdp.39015003682385,Catherine Carmier,1964,eng,"Gaines, Ernest J., 1933-2019."
mdp.39076001696009,The chinaberry tree : a novel of American life /,1995,eng,"Fauset, Jessie Redmon."
mdp.39015010346396,Native son (the biography of a young American) a play in ten scenes,1941,eng,"Wright, Richard, 1908-1960,; Green, Paul, 1894-1981,"
pst.000024291491,Narrative of the life of Frederick Douglass : an American slave /,1845,eng,"Douglass, Frederick, 1818-1895; Phillips, Wendell, 1811-1884; Garrison, William Lloyd, 1805-1879"
mdp.39015008916275,"The measure of justice : an empirical study of changes in the California Penal Code, 1955-1971 /",1977,eng,"Berk, Richard A; Lesser, Selma,; Brackman, Harold,"
mdp.39015043044190,Breathless /,1995,eng,"Walker, Margie."
mdp.39015073377452,A choice of weapons /,1966,eng,"Parks, Gordon, 1912-2006."
mdp.39015046904945,The pagoda : a novel /,1998,eng,"Powell, Patricia, 1966-"
uc1.32106014642471,Concrete candy : stories /,1996,eng,"Apollo, 1980-"
mdp.39015038110758,Evaluating research articles from start to finish /,1996,eng,"Girden, Ellen R."
mdp.39015018304801,Jelly Roll Morton's last night at the Jungle Inn : an imaginary memoir /,1984,eng,"Charters, Samuel, 1929-2015."
mdp.39015058078786,Kindred /,1988,eng,"Butler, Octavia E."
mdp.39015037423764,How Stella got her groove back /,1996,eng,"McMillan, Terry."
uiug.30112037597520,The minstrel lyre : a collection of metricals /,1827,eng,Ellen.
uc1.b3455004,The messenger /,1963,eng,"Wright, Charles, 1932-2008."
pst.000028619581,The lonesome road : a narrative history of Blacks in America /,1973,eng,"Redding, J. Saunders (Jay Saunders), 1906-"
mdp.39015028553306,Appalachee Red : a novel /,1978,eng,"Andrews, Raymond."
mdp.39015063286200,Day of tears : a novel in dialogue /,2005,eng,"Lester, Julius."
pst.000027233092,Many thousand gone : an American fable /,1965,eng,"Fair, Ronald L."
uc1.32106010435557,Just above my head /,1979,eng,"Baldwin, James, 1924-1987."
mdp.39015040640073,The chinaberry tree : a novel of American life /,1995,eng,"Fauset, Jessie Redmon."
mdp.39015002584855,Wisdom's call,1969,eng,"Griggs, Sutton E. (Sutton Elbert), 1872-1933."
mdp.39015041038681,Imani all mine /,1999,eng,"Porter, Connie Rose, 1959-"
inu.30000093776296,The Viaduct : a Harlem thriller /,2004,eng,"Edwards, Grace F. (Grace Frederica)"
mdp.39015060126029,Ghetto girls : a novel /,2002,eng,"Whyte, Anthony."
mdp.39015030747045,I want a black doll.,1967,eng,"Hercules, Frank."
mdp.49015000715624,Reflex and bone structure /,1975,eng,"Major, Clarence."
mdp.39015030113503,Jarrett's Jade : a novel.,1959,eng,"Yerby, Frank, 1916-1991."
mdp.39015030751542,Those the sun has loved /,1978,eng,"Jourdain, Rose, 1931-"
uc1.b4351470,Sarah Phillips /,1984,eng,"Lee, Andrea, 1953-"
uc1.$b510296,"The colored gentleman, a product of modern civilization /",1975,eng,"Imbert, D. I. (Dennis I.)"
pst.000048852845,Wouldn't take nothing for my journey now /,1993,eng,"Angelou, Maya."
mdp.39015063159209,A branch of velvet /,1973,eng,"Underwood, Bert."
mdp.39015054289775,If Beale Street could talk /,2000,eng,"Baldwin, James, 1924-1987."
uc1.32106002163084,The myth maker; a novel.,1969,eng,"Brown, Frank London."
mdp.39015050245110,One woman short : a novel /,2000,eng,"George, Nelson."
coo.31924001074651,The welding of non-ferrous metals.,1951,eng,"West, E. G. (Edward George), 1909-"
uc1.32106018194388,Blood on the forge /,2005,eng,"Attaway, William"
mdp.39015016965926,Long distance life /,1989,eng,"Golden, Marita."
mdp.39015017438212,Rocking the babies /,1994,eng,"Raymond, Linda."
uc1.b2839252,The real cool killers /,1966,eng,"Himes, Chester B., 1909-1984."
mdp.39015019826828,"The single star, a novel of Cuba in the '90s.",1949,eng,"Roberts, Walter Adolphe, 1886-1962."
uva.x000170689,"Beetlecreek, a novel.",1950,eng,"Demby, William."
mdp.39015000542905,"An absence of ruins,",1967,eng,"Patterson, Orlando, 1940-"
mdp.39015010964354,The forged note : a romance of the darker races /,1915,eng,"Micheaux, Oscar, 1884-1951; Heller, C. W; Woodruff Bank Note Co; Western Book Supply Company"
mdp.39015060110924,"Some people, some other place : a novel /",2004,eng,"Cooper, J. California."
mdp.39015049702643,Redemption song : a novel /,2000,eng,"Berry, Bertice"
uc1.$b799168,Volcano in our midst /,1952,eng,"Joseph, Arthur, 1886-1956."
uc1.32106016003672,The color of love /,1995,eng,"Kitt, Sandra"
mdp.39015059172638,Song of Solomon /,2004,eng,"Morrison, Toni."
pst.000050314119,Way past cool : a novel /,1993,eng,"Mowry, Jess, 1960-"
loc.ark:/13960/t12n5sr6d,In the dark. ,1922,eng,"Thompson, Lilian Bennet. [from old catalog]"
uc1.$b805571,Family of destiny.,1954,ger,"Tarter, Charles L., 1907-"
txu.059173018669235,"The chosen place, the timeless people /",1970,eng,"Marshall, Paule, 1929-"
uc1.$b805570,"Veronica, a novel.",1956,eng,"Sydnor, W. Leon."
mdp.39015003977678,If he hollers let him go.,1967,eng,"Himes, Chester B., 1909-1984."
mdp.39015008955943,Driftglass /,1971,eng,"Delany, Samuel R."
uc1.32106011196083,Blanche among the talented tenth /,1994,eng,"Neely, Barbara"
mdp.39015005268845,There is a tree more ancient than Eden.,1973,eng,"Forrest, Leon."
dul1.ark:/13960/t2z41mh1f,"The Avenue, Clayton City /",1996,eng,"Lincoln, C. Eric (Charles Eric), 1924-2000; Duke University Press,"
mdp.39015029240846,One dark body : a novel /,1993,eng,"Sherman, Charlotte Watson, 1958-"
iau.31858007495934,"The rootless,",1973,eng,"Turpin, Waters E. (Waters Edward), 1910-"
mdp.39015001819849,Goat song : a novel of ancient Greece /,1967,eng,"Yerby, Frank, 1916-1991."
mdp.39015040362496,Dreamer : a novel /,1998,eng,"Johnson, Charles, 1948-"
mdp.39015024975958,Listen for the fig tree /,1990,eng,"Mathis, Sharon Bell."
mdp.39015042150063,Mumbo jumbo /,1996,eng,"Reed, Ishmael, 1938-"
mdp.39015028485905,Bailey's Cafe /,1992,eng,"Naylor, Gloria."
mdp.39015054429249,Harlem redux : a novel /,2002,eng,"Walker, Persia."
mdp.39015040640081,Hope's highway ; Clouds and sunshine /,1995,eng,"Fleming, Sarah Lee Brown."
mdp.39015004158161,The lynchers. -,1973,eng,"Wideman, John Edgar."
mdp.39015020680388,The autobiography of an ex-colored man.,1970,eng,"Johnson, James Weldon, 1871-1938."
mdp.39015024078936,South Town.,1958,eng,"Graham, Lorenz B."
dul1.ark:/13960/t6vx6fj7q,Youngblood.,1954,eng,"Killens, John Oliver, 1916-1987."
mdp.49015002079375,Lawd today! /,1993,eng,"Wright, Richard, 1908-1960."
mdp.39015019472599,"Mayor Harding of New York, a novel",1931,eng,"Roberts, Walter Adolphe, 1886-1962."
mdp.39015060134916,And on the eighth day she rested /,2000,eng,"Mason, J. D."
uc2.ark:/13960/t40r9pg7t,The fanatics /,1901,eng,"Dunbar, Paul Laurence, 1872-1906; Dodd, Mead & Company"
uva.x030788124,"The strange career of Bishop Sterling, a novel",1932,eng,"Roberts, Walter Adolphe, 1886-1962."
uiug.30112002548417,A strange way home /,1952,eng,"Easterling, Narena."
mdp.39015019208332,Love story Black /,1978,eng,"Demby, William."
uc1.$b312803,Flight /,1926,eng,"White, Walter, 1893-1955."
uc1.32106005767956,Tar baby /,1981,eng,"Morrison, Toni."
uc1.b3451517,Defender of the angels; a black policeman in old Los Angeles.,1969,eng,"Kimbrough, Jess."
mdp.39015017713267,Trouble the water /,1989,eng,"Dixon, Melvin, 1950-1992."
mdp.39015040054002,Feeding the ghosts /,1997,eng,"D'Aguiar, Fred, 1960-"
mdp.39015050546657,Meteor in the madhouse /,2001,eng,"Forrest, Leon."
uc1.$b312802,The fire in the flint,1924,eng,"White, Walter, 1893-1955."
uc1.b3688021,"By sanction of law,",1924,eng,"Jones, Joshua Henry."
uc1.b4350584,Ol' prophet Nat.,1967,eng,"Panger, Daniel."
hvd.hwxnqb,Light ahead for the Negro /,1904,eng,"Johnson, Edward A. (Edward Austin), 1860-1944; Grafton Press"
emu.010000336773,The love of Landry /,1900,eng,"Dunbar, Paul Laurence, 1872-1906."
mdp.39015064965604,"Rain storm : only love could calm her raging storm, a novel /",2007,eng,"Miller, Vanessa."
mdp.39015014574118,The bridge of lost desire /,1987,eng,"Delany, Samuel R; Steiner, K. Leslie,; Arbor House (Firm),"
uc1.b4350587,Search in Gomorrah : a novel /,1982,eng,"Panger, Daniel."
nc01.ark:/13960/t71v64q6w,"Among the pines, or, South in secession-time /",1863,eng,"Gilmore, James R. (James Roberts), 1822-1903."
uc1.b4439294,... And bid him sing : a novel /,1975,eng,"DuBois, David Graham."
mdp.39015021662302,The blacker the berry /,1987,eng,"Thurman, Wallace, 1902-1934."
mdp.39015066034508,"The sport of the gods,",1902,eng,"Dunbar, Paul Laurence, 1872-1906."
mdp.39015024079330,The learning tree.,1963,eng,"Parks, Gordon, 1912-2006."
hvd.32044021096433,"Out of the darkness, or, Diabolism and destiny,",1909,eng,"Grant, John Wesley, 1850-"
uva.x000078753,"Home to Harlem,",1973,eng,"McKay, Claude, 1890-1948."
mdp.39015039923258,In the game : a Virginia Kelly mystery /,1991,eng,"Baker, Nikki, 1962-"
emu.010000426223,"The leopard's claw : a thrilling story of love and adventure from a European castle through the West African jungle, disclosing a deep insight into the quality and spiritual influence of African social institutions and conditions, and revealing a profound psyschic [sic] interpretation of African inner life, all clustered about the mysterious function and significance of the leopard's claw /",1917,eng,"Ellis, George Washington, 1875-1919; International Authors' Association"
uc1.32106016923267,Jazz /,1993,eng,"Morrison, Toni"
mdp.39015072136578,My neighbor's island.,1965,eng,"Johnson, Evelyn Allen."
mdp.39015063683679,White rat : short stories /,2005,eng,"Jones, Gayl."
mdp.39015040720685,"After dark, my sweet /",1990,eng,"Thompson, Jim, 1906-1977."
